epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,410.0188,199.4953,837.4453,429.9604,485.5754,977.9240
10,369.4610,192.3397,729.0710,428.6277,485.7543,886.5643
15,346.4549,188.4464,667.2601,428.2867,487.1476,838.1394
20,342.3713,188.2297,655.3254,428.9093,487.8589,831.5957
