iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.202151,1.837799,0.182025
2,1,0.225282,1.897375,0.057564
3,1,0.212453,2.332294,0.165092
4,1,0.217670,1.464327,0.135597
5,1,0.220796,2.087033,0.117114
6,1,0.224770,2.104556,0.100266
7,1,0.227383,2.082938,0.056759
8,1,0.210104,1.819551,0.128124
9,1,0.206222,1.833872,0.217905
10,1,0.208053,2.244113,0.096243
11,1,0.206301,1.934467,0.116416
12,1,0.197705,1.663002,0.138178
13,1,0.205413,2.025283,0.155158
14,1,0.196760,1.831900,0.155261
15,1,0.209610,2.372595,0.091854
16,1,0.213681,2.438914,0.111064
17,1,0.189098,1.547767,0.060243
18,1,0.191775,1.752544,0.147285
19,1,0.182161,1.789450,0.158684
20,1,0.203921,1.774436,0.185797
21,1,0.195032,1.456513,0.113784
22,1,0.194515,2.062804,0.213161
23,1,0.203225,2.008028,0.161027
24,1,0.186394,1.746120,0.123986
25,1,0.197959,1.686315,0.244519
26,1,0.181550,1.547457,0.109295
27,1,0.187644,2.035879,0.131103
28,1,0.197935,1.589359,0.225700
29,1,0.182400,1.683475,0.101014
30,1,0.200339,1.969019,0.032438
31,1,0.195316,1.728051,0.096997
32,1,0.188994,1.892150,0.197885
33,1,0.192647,1.421716,0.070581
34,1,0.184016,1.710998,0.098636
35,1,0.198140,1.480089,0.126559
36,1,0.194568,1.920755,0.121691
37,1,0.186922,1.330408,0.067096
38,1,0.207878,1.602464,0.159393
39,1,0.208959,1.497594,0.111627
40,1,0.181718,1.713686,0.075391
41,1,0.205232,1.537741,0.311560
42,1,0.182550,1.880659,0.120142
43,1,0.187671,1.371140,0.213157
44,1,0.193145,1.370835,0.145652
45,1,0.197633,1.343569,0.111593
46,1,0.192489,1.477163,0.189266
47,1,0.175059,1.434376,0.149596
48,1,0.180607,1.544894,0.111968
49,1,0.171560,1.339872,0.165521
50,1,0.191143,1.416611,0.037684
51,1,0.177346,1.285450,0.179355
52,1,0.170712,1.239903,0.084766
53,1,0.200794,1.156133,0.126119
54,1,0.182656,1.377412,0.063645
55,1,0.195724,1.251826,0.101388
56,1,0.169710,1.302131,0.213448
57,1,0.184007,1.163336,0.116557
58,1,0.184916,1.477443,0.189068
59,1,0.177104,1.585904,0.172203
60,1,0.173956,1.047703,0.073352
61,1,0.184390,1.188609,0.158397
62,1,0.173927,1.563061,0.120601
63,1,0.182687,1.455596,0.152686
64,1,0.169945,1.113185,0.095436
65,1,0.186621,1.447687,0.088147
66,1,0.182567,1.174570,0.051832
67,1,0.176938,1.283488,0.068293
68,1,0.175774,1.137930,0.080232
69,1,0.180020,1.111739,0.140302
70,1,0.181742,1.310902,0.200851
71,1,0.183806,1.179899,0.217159
72,1,0.180189,1.190792,0.078844
73,1,0.198180,0.910828,0.188022
74,1,0.188361,1.058249,0.107470
75,1,0.173615,0.962896,0.279477
76,1,0.186613,0.855974,0.056501
77,1,0.194110,1.008278,0.142132
78,1,0.211909,1.092306,0.156386
79,1,0.177922,0.863256,0.117341
80,1,0.177055,1.179029,0.082363
81,1,0.179541,0.964140,0.097344
82,1,0.191525,1.372437,0.073876
83,1,0.173021,0.810506,0.274884
84,1,0.175781,1.004049,0.175029
85,1,0.186364,0.862836,0.059945
86,1,0.181656,1.078008,0.108599
87,1,0.186069,0.907568,0.051323
88,1,0.174116,0.894273,0.117967
89,1,0.191785,0.660832,0.104569
90,1,0.188047,1.043879,0.133311
91,1,0.188961,0.757563,0.076519
92,1,0.190294,0.765207,0.140041
93,1,0.190926,0.643232,0.082750
94,1,0.182477,0.796826,0.175007
95,1,0.188252,1.111151,0.077705
96,1,0.190095,0.994548,0.143766
97,1,0.184301,0.585843,0.152548
98,1,0.185259,0.832721,0.094877
99,1,0.174994,0.653539,0.177722
100,1,0.188958,0.407718,0.192967
101,1,0.188857,0.736698,0.087636
102,1,0.180781,0.847080,0.043827
103,1,0.215526,1.102149,0.050433
104,1,0.182471,0.861355,0.080223
105,1,0.185334,0.742550,0.054357
106,1,0.174203,0.477975,0.154842
107,1,0.190453,0.737225,0.086852
108,1,0.189250,0.828742,0.080099
109,1,0.195503,0.657909,0.108163
110,1,0.186861,0.843540,0.129030
111,1,0.180539,0.675111,0.074432
112,1,0.182611,0.751740,0.097910
113,1,0.208574,0.764849,0.061476
114,1,0.187889,0.699422,0.076652
115,1,0.200584,0.537502,0.095764
116,1,0.189993,0.721528,0.138087
117,1,0.197167,0.326686,0.120489
118,1,0.192011,0.514541,0.198680
119,1,0.193011,0.741438,0.185329
120,1,0.180226,0.554632,0.108603
121,1,0.182065,0.647435,0.183491
122,1,0.177333,0.806883,0.113679
123,1,0.190880,0.851502,0.066723
124,1,0.190789,0.538040,0.137105
125,1,0.190917,0.622664,0.123244
126,1,0.192972,0.814127,0.112816
127,1,0.184180,0.912954,0.151760
128,1,0.176757,0.498370,0.098158
129,1,0.177016,0.376016,0.153547
130,1,0.175524,0.506158,0.133822
131,1,0.171387,0.459701,0.032591
132,1,0.203283,0.442698,0.143605
133,1,0.182073,0.498249,0.145858
134,1,0.184073,0.507459,0.104421
135,1,0.191907,0.560796,0.126642
136,1,0.190587,0.678892,0.099001
137,1,0.201431,0.674951,0.122408
138,1,0.192633,0.358407,0.074198
139,1,0.178359,0.312184,0.079827
140,1,0.167953,0.220498,0.107176
141,1,0.174527,0.545489,0.115592
142,1,0.175304,0.466660,0.198959
143,1,0.176597,0.223953,0.076318
144,1,0.202890,0.467162,0.285022
145,1,0.198424,0.426557,0.108183
146,1,0.193379,0.286235,0.098930
147,1,0.189441,0.236871,0.073613
148,1,0.168387,0.484070,0.132352
149,1,0.196899,0.389068,0.038078
150,1,0.184303,0.287094,0.137294
151,1,0.181267,0.285995,0.173983
152,1,0.180939,0.333278,0.131006
153,1,0.175716,0.224593,0.077051
154,1,0.197322,0.127045,0.116493
155,1,0.178217,0.202050,0.036950
156,1,0.172871,0.294520,0.180777
157,1,0.179863,0.284072,0.132426
158,1,0.183634,0.245278,0.171840
159,1,0.180236,0.433830,0.240398
160,1,0.185340,0.407140,0.086654
161,1,0.183740,0.356396,0.122879
162,1,0.185810,0.208252,0.099951
163,1,0.189391,0.425743,0.116206
164,1,0.197433,0.200839,0.088578
165,1,0.182608,0.243442,0.088728
166,1,0.187290,0.433589,0.108040
167,1,0.198397,0.373949,0.174510
