epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,284.9366,187.3339,483.0994,433.4139,472.1659,711.7951
10,259.0147,183.7202,411.8853,431.5594,471.3745,661.7936
