epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,250.8611,183.8568,386.9000,421.5772,480.5433,638.3987
10,230.0680,176.4271,338.9753,419.6067,482.4937,602.9350
