iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.212914,8.180013,0.176286
2,1,0.215904,6.544265,0.204612
3,1,0.219218,8.390961,0.112853
4,1,0.236414,5.956953,0.180298
5,1,0.211941,6.111983,0.189604
6,1,0.227174,3.737462,0.168984
7,1,0.209705,7.842884,0.121036
8,1,0.223692,4.689968,0.163180
9,1,0.212533,3.489713,0.230241
10,1,0.206213,7.336796,0.135073
11,1,0.206362,8.370628,0.228038
12,1,0.191912,5.450935,0.298858
13,1,0.194079,5.675940,0.295023
14,1,0.206025,5.450128,0.329620
15,1,0.218468,4.686772,0.155456
16,1,0.214464,7.670575,0.087686
17,1,0.204750,3.261914,0.124583
18,1,0.196221,3.530684,0.137543
19,1,0.194218,4.871143,0.192074
20,1,0.182781,2.770650,0.136182
21,1,0.183246,4.172121,0.223088
22,1,0.201100,4.447193,0.183301
23,1,0.186830,6.435451,0.135742
24,1,0.194834,6.342907,0.082685
25,1,0.187887,2.215719,0.089265
26,1,0.183779,5.713601,0.062556
27,1,0.184756,5.734104,0.112418
28,1,0.205064,4.577707,0.113928
29,1,0.196821,3.366915,0.110188
30,1,0.181671,4.429362,0.064931
31,1,0.197204,3.503347,0.220551
32,1,0.197117,3.596786,0.216658
33,1,0.197771,2.958476,0.187895
34,1,0.185707,4.825529,0.167778
35,1,0.204874,3.962146,0.159931
36,1,0.193519,5.601262,0.130533
37,1,0.182292,3.189328,0.199611
38,1,0.187918,5.197522,0.056554
39,1,0.191391,6.206069,0.101580
40,1,0.192837,3.496161,0.143075
41,1,0.200521,3.534539,0.088583
42,1,0.182626,3.395099,0.132540
43,1,0.187230,5.894699,0.139488
44,1,0.189099,3.955875,0.098109
45,1,0.186022,1.408216,0.243654
46,1,0.189883,3.610137,0.181705
47,1,0.185207,7.078826,0.144654
48,1,0.182692,7.250185,0.053935
49,1,0.173860,5.278992,0.145676
50,1,0.190230,4.556874,0.146218
51,1,0.185640,5.674995,0.192787
52,1,0.179547,6.375660,0.167605
53,1,0.195662,5.077047,0.183853
54,1,0.192061,6.254668,0.082792
55,1,0.189971,9.183758,0.091815
56,1,0.188474,5.371970,0.221011
57,1,0.181606,3.963585,0.295005
58,1,0.179405,4.300739,0.231232
59,1,0.178093,3.828421,0.094782
60,1,0.183610,4.755579,0.230905
61,1,0.188758,3.902216,0.132102
62,1,0.182002,2.813321,0.151563
63,1,0.179403,3.564352,0.108611
64,1,0.187761,2.994405,0.261311
65,1,0.185443,4.632370,0.274519
66,1,0.177895,3.351196,0.251835
67,1,0.175385,2.894247,0.143829
68,1,0.193486,4.938004,0.169029
69,1,0.190034,4.895904,0.135099
70,1,0.182153,2.288607,0.164604
71,1,0.179728,2.390553,0.120092
72,1,0.183787,3.424628,0.266544
73,1,0.170998,6.620861,0.034438
74,1,0.176693,3.810943,0.156823
75,1,0.191518,4.404543,0.201267
76,1,0.194937,4.911237,0.102401
77,1,0.185089,2.817170,0.239923
78,1,0.177965,4.800052,0.164307
79,1,0.175988,4.586751,0.071765
80,1,0.185061,4.417534,0.128514
81,1,0.171830,6.885247,0.135013
82,1,0.177390,4.523561,0.038569
83,1,0.167320,3.206824,0.129826
84,1,0.192315,4.117769,0.175236
85,1,0.172076,4.781448,0.230308
86,1,0.185728,4.988687,0.290971
87,1,0.206728,6.350954,0.110515
88,1,0.178322,5.513521,0.218522
89,1,0.194410,1.104367,0.247223
90,1,0.188129,4.854431,0.217564
91,1,0.170108,1.645703,0.095365
92,1,0.190401,6.376515,0.083545
93,1,0.198966,3.293219,0.133518
94,1,0.167037,2.581103,0.184843
95,1,0.174268,4.058259,0.254466
96,1,0.194082,6.187951,0.126389
97,1,0.184312,2.981952,0.114121
98,1,0.178112,7.376449,0.115815
99,1,0.191326,2.524040,0.142445
100,1,0.174701,4.624962,0.102643
101,1,0.175625,2.692870,0.109893
102,1,0.194483,1.610680,0.115343
103,1,0.181342,5.645196,0.196863
104,1,0.170827,3.831126,0.156692
105,1,0.172792,4.066515,0.094331
106,1,0.180195,4.329131,0.221718
107,1,0.178344,2.813401,0.119390
108,1,0.172909,1.589647,0.219816
109,1,0.191041,8.600052,0.193050
110,1,0.187204,4.051444,0.101756
111,1,0.186062,7.430548,0.192823
112,1,0.171740,3.113918,0.126727
113,1,0.178272,4.339793,0.113518
114,1,0.166791,6.426455,0.107886
115,1,0.183549,1.165746,0.097085
116,1,0.184718,4.815785,0.167349
117,1,0.192712,2.922070,0.296864
118,1,0.185501,5.005046,0.060215
119,1,0.173347,2.340335,0.115349
120,1,0.181964,1.344328,0.117445
121,1,0.175776,3.844158,0.194162
122,1,0.187595,3.564337,0.194440
123,1,0.170246,5.760899,0.061370
124,1,0.182014,5.529210,0.099328
125,1,0.177765,5.986915,0.099062
126,1,0.204822,2.267429,0.109147
127,1,0.183188,5.057240,0.243073
128,1,0.182371,4.363978,0.130653
129,1,0.171286,3.796763,0.109616
130,1,0.191016,0.478199,0.076918
131,1,0.172433,5.632522,0.206834
132,1,0.198824,5.356159,0.314443
133,1,0.183646,2.602895,0.148284
134,1,0.187910,3.226065,0.024699
135,1,0.163887,5.689051,0.165010
136,1,0.179419,2.361447,0.084558
137,1,0.186493,3.305469,0.179210
138,1,0.195444,2.278516,0.093319
139,1,0.174783,2.149564,0.116500
140,1,0.167908,3.073104,0.043884
141,1,0.192729,3.699716,0.196856
142,1,0.191613,1.853787,0.141898
143,1,0.205990,1.832068,0.242653
144,1,0.201206,5.309133,0.206557
145,1,0.192805,4.989278,0.071809
146,1,0.182504,2.774175,0.084577
147,1,0.174716,2.351339,0.126688
148,1,0.185784,3.039433,0.113093
149,1,0.197384,2.668842,0.134765
150,1,0.190582,2.787514,0.113229
151,1,0.183709,3.370811,0.097442
152,1,0.212155,7.476244,0.093847
153,1,0.184771,3.721208,0.179992
154,1,0.187687,5.058095,0.139491
155,1,0.185189,2.621559,0.085509
156,1,0.197525,2.804746,0.089132
157,1,0.186208,2.211257,0.125945
158,1,0.197552,4.948044,0.130080
159,1,0.191543,3.469393,0.199334
160,1,0.190856,2.559175,0.085821
161,1,0.177670,3.994196,0.171875
162,1,0.177434,5.204394,0.223499
163,1,0.208898,2.820059,0.171871
164,1,0.188659,3.781991,0.067237
165,1,0.181339,2.039920,0.144351
166,1,0.191019,4.148357,0.149052
167,1,0.174609,4.168012,0.221339
168,1,0.179029,2.239182,0.152580
169,1,0.202219,2.110398,0.123043
170,1,0.184515,3.711693,0.192241
171,1,0.174169,3.225060,0.132282
172,1,0.185652,2.963794,0.119897
173,1,0.173484,1.272981,0.190241
174,1,0.188301,4.814510,0.146535
175,1,0.174881,4.391791,0.091104
176,1,0.176823,3.210671,0.258428
177,1,0.181937,2.488282,0.104377
178,1,0.179293,2.435866,0.111282
179,1,0.184669,4.824904,0.163025
180,1,0.178805,2.303587,0.070490
181,1,0.169835,1.271230,0.162258
182,1,0.177649,2.468641,0.127116
183,1,0.175912,1.982805,0.199665
184,1,0.179882,3.955746,0.125223
185,1,0.200624,2.252402,0.171061
186,1,0.186934,3.586368,0.093127
187,1,0.186138,1.691685,0.305197
188,1,0.188845,2.183483,0.155372
189,1,0.179937,2.823698,0.109525
190,1,0.175728,1.705259,0.239733
191,1,0.177599,3.301054,0.183585
192,1,0.174349,3.732932,0.015066
193,1,0.191908,3.543100,0.067445
194,1,0.184434,3.714023,0.123333
195,1,0.201399,4.284423,0.071213
196,1,0.190403,5.613813,0.141825
197,1,0.209953,3.346390,0.248996
198,1,0.185263,4.481148,0.108662
199,1,0.188931,3.783576,0.072056
200,1,0.174894,2.841627,0.209659
201,1,0.197766,3.300766,0.238684
202,1,0.177712,2.395504,0.142297
203,1,0.186392,4.081732,0.132507
204,1,0.174074,2.509804,0.062123
205,1,0.174469,2.675586,0.217234
206,1,0.198106,2.121471,0.107723
207,1,0.204834,3.581506,0.163740
208,1,0.181839,4.466842,0.192740
209,1,0.183071,2.770159,0.175606
210,1,0.180331,2.556602,0.190269
211,1,0.194229,0.420654,0.136261
212,1,0.181662,3.990634,0.072476
213,1,0.172430,2.371454,0.066922
214,1,0.187407,2.818354,0.112254
