epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,450.3231,213.9761,930.1792,410.2012,516.3004,1045.4026
10,371.3698,194.3202,730.8342,392.7191,505.6763,874.9562
15,363.4024,188.5532,718.3993,368.7843,475.1933,845.4239
20,356.4847,187.2785,700.0245,359.5499,463.6426,825.8141
