epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,264.8886,187.6581,421.6901,421.4380,479.3733,664.5334
10,250.8300,185.0790,384.3244,420.3440,480.4158,636.8006
