epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,415.8115,215.8592,821.7753,442.8248,473.8730,973.0587
10,367.6801,203.9414,700.1194,440.6614,474.1254,874.1097
15,344.2294,195.8275,645.5304,439.0155,475.0301,823.8562
20,339.8313,195.0625,633.7556,438.4783,474.5804,816.1114
