epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,470.9346,215.1445,990.2660,441.1756,481.3077,1123.5325
10,382.8207,197.1284,759.8326,434.6656,480.8867,918.4114
15,377.9091,195.1700,748.9249,434.0282,481.1644,905.5760
20,360.1002,194.2270,696.8729,433.1034,480.7887,863.8342
