iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.213407,8.197682,0.173358
2,1,0.215688,6.564345,0.201385
3,1,0.219720,8.408401,0.112574
4,1,0.237315,5.976881,0.181936
5,1,0.212811,6.126861,0.185138
6,1,0.226991,3.754674,0.168507
7,1,0.209790,7.858173,0.117990
8,1,0.223714,4.706501,0.165217
9,1,0.212606,3.508466,0.229026
10,1,0.206143,7.357068,0.133853
11,1,0.206780,8.390112,0.224435
12,1,0.192353,5.471357,0.301022
13,1,0.193602,5.694067,0.295409
14,1,0.206760,5.467962,0.322586
15,1,0.219860,4.699578,0.152299
16,1,0.214691,7.686683,0.087454
17,1,0.205209,3.283594,0.126838
18,1,0.196890,3.553471,0.135307
19,1,0.194175,4.895833,0.194470
20,1,0.183139,2.784073,0.138230
21,1,0.183352,4.187645,0.221971
22,1,0.201153,4.468144,0.181404
23,1,0.187192,6.451904,0.134958
24,1,0.195345,6.362351,0.079754
25,1,0.188175,2.232236,0.087234
26,1,0.184178,5.735356,0.066825
27,1,0.185326,5.754887,0.113002
28,1,0.206313,4.597155,0.112602
29,1,0.197815,3.382540,0.110240
30,1,0.182163,4.450984,0.061352
31,1,0.197524,3.520452,0.219215
32,1,0.197592,3.618672,0.216998
33,1,0.197828,2.978251,0.190640
34,1,0.186890,4.840544,0.167150
35,1,0.205160,3.979999,0.160533
36,1,0.194157,5.622624,0.129301
37,1,0.183019,3.207303,0.200929
38,1,0.188136,5.214459,0.058399
39,1,0.191855,6.223403,0.098440
40,1,0.193183,3.512213,0.142918
41,1,0.201169,3.553491,0.088059
42,1,0.183367,3.416218,0.132127
43,1,0.187204,5.913956,0.140391
44,1,0.189726,3.974461,0.097555
45,1,0.184492,1.432141,0.249264
46,1,0.189537,3.629638,0.187406
47,1,0.185487,7.094481,0.147326
48,1,0.183684,7.269747,0.053057
49,1,0.173974,5.298951,0.146234
50,1,0.190476,4.579823,0.144334
51,1,0.185759,5.697029,0.191267
52,1,0.180311,6.398975,0.168120
53,1,0.195583,5.098714,0.182400
54,1,0.191752,6.273101,0.084789
55,1,0.190542,9.199749,0.090277
56,1,0.189608,5.389548,0.219142
57,1,0.181798,3.982323,0.291377
58,1,0.180358,4.320881,0.230012
59,1,0.179249,3.845694,0.091134
60,1,0.183616,4.774500,0.228414
61,1,0.188687,3.916743,0.130601
62,1,0.182446,2.829556,0.153485
63,1,0.179747,3.582296,0.110719
64,1,0.187527,3.013692,0.262656
65,1,0.185803,4.652024,0.272656
66,1,0.177946,3.372253,0.246822
67,1,0.175088,2.912436,0.140805
68,1,0.194222,4.958512,0.167717
69,1,0.190345,4.915679,0.135829
70,1,0.182988,2.307528,0.165329
71,1,0.179997,2.408620,0.118568
72,1,0.184612,3.439521,0.263776
73,1,0.171440,6.638439,0.034714
74,1,0.176525,3.828521,0.156698
75,1,0.192444,4.421633,0.200127
76,1,0.195267,4.928815,0.100761
77,1,0.184990,2.834137,0.242294
78,1,0.178631,4.819217,0.166802
79,1,0.176598,4.618246,0.069792
80,1,0.184728,4.436943,0.127351
81,1,0.171658,6.905266,0.136102
82,1,0.177337,4.538209,0.037745
83,1,0.167953,3.223914,0.130865
84,1,0.192727,4.134005,0.174961
85,1,0.173229,4.799881,0.233431
86,1,0.186236,5.009316,0.286814
87,1,0.206713,6.369509,0.111522
88,1,0.179145,5.525728,0.217423
89,1,0.195919,1.115231,0.248899
90,1,0.189166,4.870910,0.217737
91,1,0.170438,1.661938,0.094944
92,1,0.190570,6.387745,0.085617
93,1,0.198687,3.306524,0.127092
94,1,0.167542,2.598437,0.184906
95,1,0.174953,4.072907,0.250994
96,1,0.194034,6.206383,0.125491
97,1,0.184046,2.998920,0.113017
98,1,0.178674,7.399276,0.109857
99,1,0.191530,2.537956,0.139243
100,1,0.175398,4.639000,0.104647
101,1,0.175937,2.713500,0.109249
102,1,0.194885,1.625573,0.117066
103,1,0.181390,5.658502,0.197864
104,1,0.170848,3.852000,0.156088
105,1,0.173190,4.079821,0.093522
106,1,0.181241,4.352080,0.216731
107,1,0.179058,2.827317,0.117848
108,1,0.173027,1.617357,0.220370
109,1,0.192496,8.632278,0.190542
110,1,0.187357,4.072562,0.105817
111,1,0.186144,7.451422,0.198706
