epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,410.7588,223.6426,790.6615,449.3627,488.0175,948.5084
10,349.5106,197.9255,657.2744,437.7602,485.9402,833.0587
15,344.8133,195.1231,648.7298,436.5699,485.8006,825.9408
20,335.2958,194.5205,621.1123,436.5832,485.9503,805.7717
