epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,414.7159,217.0348,816.0682,421.3052,524.8830,938.6793
10,356.8542,205.4015,664.3491,388.9052,501.0876,803.3009
15,350.7766,196.7309,663.5360,368.7144,472.6038,799.1188
20,333.6329,195.7756,613.5250,362.1541,463.1609,747.2466
