epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,262.0861,184.7467,419.1086,434.4739,473.1920,675.4173
10,234.1373,180.7147,342.6013,432.9613,472.8923,610.3706
