epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,452.5282,208.8649,947.2385,436.8201,478.9534,1080.3683
10,373.7585,181.5452,764.0098,430.7152,486.0586,921.2912
15,363.4350,180.3908,735.0703,431.1711,487.7688,892.4669
20,358.0998,179.5585,720.5928,430.8021,487.6520,880.8988
