epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,436.9422,217.9662,881.5298,444.1364,474.8321,1019.2225
10,359.5896,206.9642,669.4654,441.3989,475.4803,841.8230
15,353.0919,197.5625,668.8636,439.2246,476.0932,837.6420
20,333.8613,195.8062,614.1550,437.9102,475.2151,800.3234
