epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,435.6791,211.3218,891.1925,439.8480,476.6901,1028.1775
10,387.7475,190.6961,787.8216,435.7928,480.7443,934.8443
20,363.8115,185.9110,725.0035,433.8618,479.9419,885.2315
