iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.192754,8.147557,0.135715
2,1,0.196013,6.453071,0.116653
3,1,0.193627,8.339478,0.108489
4,1,0.189172,5.859484,0.158837
5,1,0.201039,6.143607,0.158562
6,1,0.181737,3.692830,0.161503
7,1,0.178418,7.786839,0.090169
8,1,0.185082,4.654881,0.175771
9,1,0.182919,3.383088,0.199961
10,1,0.194841,7.254178,0.133727
11,1,0.191184,8.347496,0.271329
12,1,0.185980,5.446074,0.215908
13,1,0.179475,5.632549,0.200461
14,1,0.181470,5.396207,0.359426
15,1,0.172440,4.642415,0.159558
16,1,0.185379,7.658458,0.059704
17,1,0.180641,3.188889,0.175298
18,1,0.183934,3.453610,0.143873
19,1,0.181707,4.809441,0.155576
20,1,0.179870,2.732663,0.109182
21,1,0.177356,4.132519,0.206158
22,1,0.178861,4.380541,0.178518
23,1,0.177069,6.421371,0.143487
24,1,0.179398,6.301648,0.029762
25,1,0.171481,2.185735,0.127149
26,1,0.159164,5.629853,0.086644
27,1,0.167116,5.695721,0.093571
28,1,0.177403,4.487337,0.142855
29,1,0.169052,3.356104,0.066323
30,1,0.185982,4.384051,0.083380
31,1,0.186072,3.469687,0.232071
32,1,0.181328,3.562690,0.175196
33,1,0.192295,2.913401,0.140340
34,1,0.175083,4.817778,0.138508
35,1,0.184579,3.952472,0.150031
36,1,0.182554,5.600469,0.095189
37,1,0.160574,3.170376,0.190207
38,1,0.170618,5.126873,0.087819
39,1,0.174620,6.207504,0.109999
40,1,0.184856,3.455999,0.170047
41,1,0.172207,3.439752,0.100594
42,1,0.163655,3.438617,0.093101
43,1,0.169312,5.787918,0.138097
44,1,0.179835,3.881657,0.060577
45,1,0.165814,1.442029,0.263926
46,1,0.166054,3.547027,0.161234
47,1,0.169696,7.019134,0.110312
48,1,0.165369,7.207705,0.097557
49,1,0.147175,5.202576,0.153534
50,1,0.170302,4.536977,0.120385
51,1,0.165801,5.615547,0.192767
52,1,0.157006,6.324879,0.158084
53,1,0.175208,5.025289,0.138502
54,1,0.160376,6.220672,0.090184
55,1,0.170314,9.130535,0.083106
56,1,0.177162,5.317283,0.204664
57,1,0.171363,3.887902,0.251740
58,1,0.163861,4.247211,0.243539
59,1,0.163769,3.796011,0.127660
60,1,0.171160,4.728479,0.195033
61,1,0.163919,3.825068,0.108397
62,1,0.160330,2.730374,0.177177
