epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,417.2554,219.1260,819.5183,432.4740,466.0030,968.2370
10,375.5925,205.7632,720.3973,428.7582,464.9030,881.5991
15,357.6556,196.3496,685.1557,425.6327,464.7010,848.3394
20,348.3288,194.1721,661.3135,424.6628,464.6188,830.4596
