epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,421.4763,219.6596,831.2253,434.6952,481.3616,988.6535
10,360.5119,195.9693,694.5831,426.9128,481.2582,871.1345
15,338.8733,193.6312,633.7586,425.9581,480.3376,820.2422
20,333.2748,192.0940,619.9147,425.3180,480.4000,808.2318
