epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,436.3877,214.7802,886.3181,412.0166,519.9627,999.8487
10,372.9650,197.7954,728.6123,369.0561,466.2331,846.8747
15,374.1004,196.7124,734.2517,361.2039,457.1513,851.4130
20,355.6887,195.0341,681.8661,352.9269,446.4926,801.2435
