iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.186478,4.170424,0.116327
2,1,0.200710,4.187711,0.075913
3,1,0.194918,4.176523,0.149048
4,1,0.191838,4.231050,0.107770
5,1,0.196616,4.178866,0.081393
6,1,0.204075,4.181296,0.117668
7,1,0.203875,4.208577,0.095359
8,1,0.180387,4.186763,0.095152
9,1,0.191412,4.187791,0.195466
10,1,0.189175,4.198853,0.090028
11,1,0.176769,4.178049,0.108423
12,1,0.176668,4.195560,0.118525
13,1,0.188979,4.162303,0.145884
14,1,0.174846,4.192708,0.120957
15,1,0.186661,4.186528,0.097300
16,1,0.195364,4.143256,0.135671
17,1,0.170507,4.202964,0.052492
18,1,0.170469,4.167807,0.112306
19,1,0.165785,4.161278,0.152923
20,1,0.188929,4.150468,0.175584
21,1,0.184986,4.167929,0.110571
22,1,0.185369,4.138584,0.186173
23,1,0.202247,4.143160,0.120349
24,1,0.175410,4.145808,0.074173
25,1,0.193266,4.153040,0.192337
26,1,0.173706,4.174030,0.114218
27,1,0.181601,4.088415,0.113674
28,1,0.196228,4.135434,0.201162
29,1,0.165954,4.133683,0.145672
30,1,0.175220,4.138948,0.087883
31,1,0.180028,4.144609,0.106278
32,1,0.181876,4.151959,0.176832
33,1,0.190789,4.118373,0.072481
34,1,0.179298,4.089113,0.120888
35,1,0.186969,4.133709,0.147904
36,1,0.188081,4.122672,0.123642
37,1,0.188795,4.099648,0.116223
38,1,0.199768,4.130589,0.162731
39,1,0.203025,4.126369,0.154591
40,1,0.173311,4.162412,0.048907
41,1,0.205869,4.064465,0.292110
42,1,0.176420,4.176806,0.092609
43,1,0.177813,4.119375,0.224613
44,1,0.187399,4.133615,0.175211
45,1,0.188510,4.095165,0.130477
46,1,0.185050,4.104463,0.190895
47,1,0.177956,4.131004,0.093882
48,1,0.169310,4.093733,0.098483
49,1,0.175622,4.095597,0.172182
50,1,0.187095,4.077192,0.087007
51,1,0.173238,4.113512,0.193094
52,1,0.173861,4.107143,0.108175
53,1,0.197202,4.125119,0.165411
54,1,0.178291,4.076203,0.105337
55,1,0.187336,4.125884,0.102231
56,1,0.170097,4.112449,0.250671
57,1,0.188468,4.094969,0.114152
58,1,0.179850,4.042006,0.179629
59,1,0.177875,4.100945,0.187760
60,1,0.173605,4.104949,0.105409
