epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,449.1725,220.6289,913.1853,433.7968,475.5926,1044.5840
10,394.1904,216.6747,754.6011,432.9972,478.0757,906.4620
15,373.2963,215.7439,693.1756,434.7008,483.2879,859.9133
20,368.2141,214.2220,680.8648,434.2717,484.0369,850.7943
