epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,283.2278,190.1554,472.1931,433.7108,472.0874,692.9252
10,259.4349,185.9700,408.5910,432.3232,471.8640,654.8498
