epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,469.5126,217.6342,980.9021,444.7814,475.1871,1114.5232
10,403.3406,196.8179,822.6442,438.3390,473.9804,982.7854
15,387.7165,194.6793,779.6405,438.3233,475.2059,939.5215
20,381.0014,193.8060,761.0648,437.5177,474.6071,924.2123
