iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.508183,1.758660,0.188190
2,1,0.545393,1.875094,0.043843
3,1,0.531679,2.326287,0.147877
4,1,0.539285,1.451819,0.167462
5,1,0.535185,2.019897,0.157076
6,1,0.544198,2.041582,0.118551
7,1,0.523452,2.000347,0.053839
8,1,0.529666,1.865738,0.232898
9,1,0.444332,1.678829,0.203560
10,1,0.445867,2.166093,0.104017
11,1,0.443902,1.753291,0.133830
12,1,0.435798,1.469098,0.144401
13,1,0.442970,2.006212,0.177991
14,1,0.430984,1.687996,0.159554
15,1,0.423835,2.303807,0.071818
16,1,0.437552,2.276322,0.130245
17,1,0.351810,1.345668,0.097003
18,1,0.333571,1.509166,0.108308
19,1,0.344613,1.504185,0.124591
20,1,0.345149,1.598850,0.153251
21,1,0.343555,1.285782,0.133074
22,1,0.368732,1.821237,0.231870
23,1,0.382133,1.831144,0.149069
24,1,0.358599,1.480866,0.090397
25,1,0.297295,1.407969,0.198787
26,1,0.277972,1.179241,0.086937
27,1,0.297494,1.793428,0.116269
28,1,0.311057,1.321320,0.237199
29,1,0.283423,1.370678,0.123540
30,1,0.289297,1.681490,0.077051
31,1,0.291234,1.395747,0.132552
32,1,0.302729,1.507736,0.177258
33,1,0.264468,1.070741,0.093438
34,1,0.259154,1.298991,0.112809
35,1,0.268095,0.949682,0.166339
36,1,0.272394,1.531255,0.109489
37,1,0.261047,1.009855,0.110703
38,1,0.282165,1.157949,0.166527
39,1,0.282706,1.077268,0.111651
40,1,0.262401,1.379993,0.063779
41,1,0.276118,1.044194,0.303276
42,1,0.255634,1.366138,0.120540
43,1,0.270578,0.979119,0.248469
44,1,0.258355,0.822390,0.126853
45,1,0.263672,0.967715,0.080377
46,1,0.262110,0.908709,0.157425
47,1,0.245632,0.923379,0.119523
48,1,0.254031,1.004150,0.085122
49,1,0.239518,0.777061,0.180343
50,1,0.265126,0.816234,0.096371
51,1,0.265311,0.633213,0.159478
52,1,0.256108,0.617808,0.132897
53,1,0.278489,0.608766,0.174109
54,1,0.261999,0.808483,0.092638
55,1,0.249195,0.584032,0.121616
56,1,0.248932,0.701975,0.182505
57,1,0.234349,0.466305,0.118768
58,1,0.253097,0.754325,0.184934
59,1,0.268407,0.915250,0.188327
60,1,0.247114,0.324843,0.109430
61,1,0.271698,0.541348,0.158706
62,1,0.246601,0.884013,0.124748
63,1,0.262564,0.759431,0.211575
64,1,0.247011,0.416049,0.115309
65,1,0.247417,0.725613,0.084793
66,1,0.241652,0.375577,0.104928
67,1,0.242132,0.482815,0.104137
68,1,0.235999,0.399480,0.092737
69,1,0.247213,0.455958,0.171151
70,1,0.253808,0.623801,0.230288
71,1,0.240182,0.454646,0.175802
72,1,0.248374,0.474169,0.083297
73,1,0.244095,0.184519,0.176790
74,1,0.236389,0.217372,0.064236
75,1,0.221955,0.276853,0.247937
76,1,0.231236,0.211329,0.118611
77,1,0.238159,0.213935,0.164220
78,1,0.257811,0.438799,0.194040
79,1,0.222557,0.197561,0.092365
80,1,0.216917,0.317633,0.093061
81,1,0.195540,0.272004,0.043289
82,1,0.210015,0.439580,0.093410
83,1,0.213209,0.333573,0.199602
84,1,0.211161,0.291721,0.206639
85,1,0.210320,0.190224,0.091795
86,1,0.192750,0.185270,0.085444
87,1,0.218570,0.296910,0.104737
88,1,0.204570,0.166985,0.191876
89,1,0.216369,0.305161,0.093333
90,1,0.204363,0.212890,0.154911
91,1,0.210988,0.190439,0.104313
92,1,0.216513,0.259451,0.117457
93,1,0.207444,0.264991,0.098574
94,1,0.200968,0.526913,0.186941
95,1,0.203670,0.439151,0.132016
96,1,0.199553,0.216304,0.182437
97,1,0.205322,0.386511,0.144652
98,1,0.212343,0.276641,0.127847
99,1,0.201167,0.346562,0.189241
100,1,0.203126,0.549454,0.200503
101,1,0.217557,0.192271,0.126640
102,1,0.212352,0.223047,0.114021
103,1,0.233340,0.219838,0.049021
104,1,0.213450,0.236075,0.112119
105,1,0.226955,0.337781,0.076352
106,1,0.209924,0.529598,0.189658
107,1,0.226381,0.181282,0.139058
108,1,0.246133,0.262771,0.124650
109,1,0.242310,0.373087,0.145838
110,1,0.237519,0.174947,0.134322
111,1,0.226505,0.281096,0.101976
112,1,0.213529,0.292687,0.080193
113,1,0.271897,0.326604,0.153408
114,1,0.240343,0.310755,0.071235
115,1,0.252447,0.285453,0.143215
116,1,0.252315,0.112840,0.234161
117,1,0.239689,0.611820,0.119669
118,1,0.231341,0.438655,0.183595
119,1,0.241972,0.337643,0.200274
120,1,0.243248,0.355254,0.130711
121,1,0.251533,0.346045,0.245458
122,1,0.245511,0.462642,0.120590
123,1,0.256504,0.184402,0.140211
124,1,0.257285,0.247731,0.149478
125,1,0.248688,0.283124,0.107768
126,1,0.269516,0.210712,0.097870
127,1,0.256935,0.126468,0.153711
128,1,0.261088,0.289779,0.117219
129,1,0.248083,0.530872,0.130985
130,1,0.249824,0.247051,0.107783
131,1,0.249293,0.432324,0.039813
132,1,0.259589,0.418994,0.112151
133,1,0.251321,0.438156,0.142616
134,1,0.234879,0.360059,0.141924
135,1,0.250851,0.284667,0.143101
136,1,0.251961,0.257611,0.105243
137,1,0.260835,0.371788,0.083183
138,1,0.241142,0.419416,0.062623
139,1,0.240321,0.374778,0.129406
140,1,0.225886,0.406369,0.120740
141,1,0.243563,0.178720,0.136772
