epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,437.4038,217.5139,883.8470,441.5976,474.9490,1030.8086
10,364.1747,197.2822,703.0170,436.8458,475.1229,875.9029
15,348.6515,193.4966,663.6628,436.6728,476.5115,846.7623
20,344.8617,192.3902,654.4250,437.2883,477.7909,838.5789
