epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,463.8636,216.8741,965.3272,442.0946,476.7753,1098.8003
10,395.1977,212.1902,766.7584,441.0039,476.8898,923.1178
15,375.7205,205.4599,721.4011,439.0129,476.9962,889.8267
20,367.7534,203.4137,701.4129,437.6225,476.3813,873.6799
