iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.194776,1.571267,0.177223
2,1,0.212526,1.608435,0.133877
3,1,0.203236,2.092752,0.142909
4,1,0.209319,1.186747,0.127396
5,1,0.206615,1.781320,0.097589
6,1,0.215239,1.810671,0.135624
7,1,0.205754,1.828041,0.103906
8,1,0.197520,1.567646,0.078752
9,1,0.202186,1.575410,0.224915
10,1,0.202911,1.927482,0.103480
11,1,0.196910,1.617307,0.140276
12,1,0.198357,1.378738,0.109608
13,1,0.193926,1.759793,0.162295
14,1,0.186695,1.506808,0.123631
15,1,0.201983,2.165694,0.129483
16,1,0.201813,2.109873,0.194039
17,1,0.190830,1.191842,0.060657
18,1,0.190016,1.436448,0.117880
19,1,0.176910,1.470991,0.162482
20,1,0.192653,1.498709,0.183132
21,1,0.192153,1.201085,0.112701
22,1,0.190555,1.784942,0.207976
23,1,0.216136,1.677018,0.146644
24,1,0.190434,1.468935,0.095888
25,1,0.195300,1.435215,0.202219
26,1,0.183927,1.265239,0.096592
27,1,0.179261,1.773826,0.137242
28,1,0.202220,1.335624,0.214061
29,1,0.176434,1.339140,0.093791
30,1,0.186594,1.684631,0.088387
31,1,0.194102,1.464602,0.146485
32,1,0.190491,1.653163,0.185604
33,1,0.189269,1.266878,0.063932
34,1,0.185963,1.399822,0.124665
35,1,0.191973,1.179632,0.131359
36,1,0.200179,1.614753,0.138020
37,1,0.191588,1.096950,0.068214
38,1,0.203829,1.312670,0.170456
39,1,0.204376,1.174474,0.120780
40,1,0.183454,1.450245,0.087215
41,1,0.202712,1.213602,0.311855
42,1,0.177057,1.572529,0.146639
43,1,0.180219,1.108892,0.228582
44,1,0.189677,1.079280,0.150471
45,1,0.195368,1.144068,0.124545
46,1,0.189033,1.185501,0.192029
47,1,0.175416,1.080691,0.115947
48,1,0.172372,1.263332,0.118422
49,1,0.167036,1.088183,0.215562
50,1,0.192190,1.108804,0.059496
51,1,0.177140,0.999318,0.192026
52,1,0.171973,0.967320,0.085903
53,1,0.195993,0.894377,0.155432
54,1,0.175722,1.138591,0.102466
55,1,0.188034,1.008510,0.099148
56,1,0.171400,1.038557,0.218047
57,1,0.193625,0.970889,0.195238
58,1,0.176778,1.183910,0.197800
59,1,0.177292,1.331336,0.166481
60,1,0.175956,0.739857,0.108753
61,1,0.192558,0.938760,0.158174
62,1,0.176936,1.318384,0.179466
63,1,0.184409,1.164760,0.091953
64,1,0.174882,0.887644,0.178761
65,1,0.177803,1.222740,0.094495
66,1,0.183675,0.945082,0.102524
67,1,0.179842,0.977955,0.055124
68,1,0.175590,0.874076,0.141251
69,1,0.189167,0.936145,0.128943
70,1,0.189613,1.061161,0.221243
71,1,0.188477,0.894287,0.158262
72,1,0.179181,0.908876,0.096622
73,1,0.191482,0.661728,0.148873
74,1,0.188544,0.788648,0.101334
75,1,0.176108,0.674663,0.304149
76,1,0.178865,0.565172,0.094226
77,1,0.197915,0.785983,0.180945
78,1,0.213783,0.753852,0.156905
79,1,0.182066,0.553636,0.149152
80,1,0.180598,0.912433,0.044122
81,1,0.177485,0.723934,0.136369
82,1,0.190287,1.161995,0.111000
83,1,0.177631,0.585644,0.296285
84,1,0.178164,0.752535,0.159552
85,1,0.183513,0.599349,0.073783
86,1,0.177912,0.812385,0.138611
87,1,0.183224,0.710221,0.067232
88,1,0.174114,0.619669,0.101939
89,1,0.193927,0.411012,0.107342
90,1,0.194905,0.736063,0.163225
91,1,0.193754,0.537671,0.102868
92,1,0.192497,0.502904,0.148999
93,1,0.186738,0.451455,0.096126
94,1,0.175453,0.482678,0.148627
95,1,0.179836,0.787550,0.151299
96,1,0.183771,0.780417,0.195723
97,1,0.184362,0.393124,0.167411
98,1,0.187935,0.561963,0.077303
99,1,0.183867,0.388526,0.220140
100,1,0.186675,0.223902,0.214542
101,1,0.194460,0.525234,0.055778
102,1,0.181282,0.643098,0.021846
103,1,0.215950,0.846871,0.073567
104,1,0.185679,0.594359,0.143638
