epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,249.1982,183.6858,382.2081,426.3418,475.0229,622.1542
10,229.1123,178.5913,331.6852,425.1633,476.1826,591.9170
