epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,473.7869,218.8243,991.4383,444.1493,474.1669,1120.5336
10,394.6687,200.1458,789.6091,441.0653,476.1338,950.9110
15,378.1267,196.3661,747.1557,439.8305,476.7814,912.8677
20,370.9275,195.3106,727.4830,439.1837,476.3239,897.7582
