iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.374278,1.347575,0.148231
2,1,0.393073,1.515169,0.227996
3,1,0.384631,1.885060,0.161803
4,1,0.375886,0.979520,0.098193
5,1,0.392311,1.638081,0.160970
6,1,0.388502,1.522616,0.207172
7,1,0.389622,1.627390,0.180878
8,1,0.376134,1.399823,0.115318
9,1,0.324893,1.234345,0.281492
10,1,0.329366,1.630000,0.169136
11,1,0.333303,1.216587,0.109395
12,1,0.308058,1.116889,0.150373
13,1,0.316349,1.447557,0.151854
14,1,0.325943,1.257011,0.137581
15,1,0.332451,1.825802,0.183590
16,1,0.334421,1.792735,0.232398
17,1,0.279027,0.781924,0.066832
18,1,0.286508,1.041269,0.134341
19,1,0.284324,1.064739,0.164841
20,1,0.290641,1.090942,0.172752
21,1,0.290403,0.746385,0.164085
22,1,0.284419,1.376675,0.217339
23,1,0.290754,1.260605,0.131339
24,1,0.265531,0.929410,0.086466
25,1,0.262398,0.883987,0.198912
26,1,0.257690,0.722520,0.133906
27,1,0.248957,1.206161,0.183860
28,1,0.251157,0.790171,0.229890
29,1,0.257595,0.844355,0.174229
30,1,0.261696,1.150337,0.138733
31,1,0.260900,0.908194,0.178247
32,1,0.244478,1.056023,0.204061
33,1,0.233494,0.599613,0.107277
34,1,0.233372,0.846336,0.112287
35,1,0.227384,0.472188,0.095411
36,1,0.241865,0.915927,0.133210
37,1,0.217400,0.523521,0.189880
38,1,0.238087,0.600510,0.177808
39,1,0.246284,0.582692,0.164648
40,1,0.219750,0.881825,0.096443
41,1,0.219066,0.595373,0.323121
42,1,0.202648,0.843710,0.110966
43,1,0.197398,0.399891,0.283911
44,1,0.229123,0.326534,0.230763
45,1,0.214797,0.363370,0.156217
46,1,0.217356,0.478888,0.246543
47,1,0.205243,0.402317,0.123983
48,1,0.206585,0.572044,0.112622
49,1,0.197123,0.300428,0.167036
50,1,0.208614,0.208341,0.111696
51,1,0.191389,0.099989,0.216366
52,1,0.197025,0.121420,0.141700
53,1,0.226846,0.120284,0.143413
54,1,0.202669,0.215225,0.145194
55,1,0.200446,0.311211,0.086105
56,1,0.190786,0.479649,0.252176
57,1,0.202514,0.158336,0.154759
58,1,0.210775,0.304089,0.182644
59,1,0.201185,0.366101,0.187040
60,1,0.190764,0.329572,0.143751
61,1,0.224879,0.236208,0.204157
62,1,0.193948,0.370417,0.135681
63,1,0.206950,0.234662,0.157377
64,1,0.196230,0.348842,0.167024
65,1,0.203405,0.607559,0.149530
66,1,0.205178,0.227093,0.164674
67,1,0.206550,0.137592,0.132911
68,1,0.204225,0.390069,0.121180
69,1,0.204658,0.368167,0.133151
70,1,0.210110,0.377750,0.187004
71,1,0.209448,0.282793,0.195094
72,1,0.201725,0.198977,0.088766
73,1,0.224184,0.387260,0.149154
74,1,0.214833,0.314935,0.137206
75,1,0.204758,0.598609,0.209351
76,1,0.206875,0.440199,0.110106
77,1,0.235878,0.362556,0.139057
78,1,0.238120,0.448622,0.202794
79,1,0.198198,0.472740,0.129335
80,1,0.207405,0.216680,0.076489
81,1,0.205527,0.355243,0.057931
82,1,0.208755,0.198601,0.094083
83,1,0.195442,0.469997,0.218162
84,1,0.199389,0.359342,0.204134
85,1,0.213086,0.436602,0.073522
86,1,0.211962,0.475042,0.118308
87,1,0.211729,0.491466,0.084903
88,1,0.200803,0.322400,0.128542
89,1,0.221550,0.615138,0.123851
90,1,0.210358,0.240670,0.167723
91,1,0.218115,0.511867,0.116495
92,1,0.210079,0.510057,0.075942
93,1,0.211334,0.486626,0.150086
94,1,0.191625,0.658005,0.212487
95,1,0.212775,0.386366,0.134800
96,1,0.203693,0.255946,0.220743
97,1,0.198653,0.491309,0.165418
98,1,0.204328,0.284587,0.241571
99,1,0.199951,0.439952,0.255458
100,1,0.199015,0.701321,0.237384
101,1,0.208987,0.414331,0.215800
102,1,0.204160,0.267764,0.203642
103,1,0.228303,0.254017,0.120448
104,1,0.211656,0.258763,0.148589
105,1,0.204624,0.325691,0.175362
106,1,0.184778,0.591681,0.269317
107,1,0.203233,0.246092,0.164034
108,1,0.202820,0.324768,0.238032
109,1,0.206116,0.428508,0.185249
110,1,0.201419,0.182112,0.233930
111,1,0.201164,0.335538,0.178162
112,1,0.199261,0.353353,0.157130
113,1,0.211944,0.342895,0.246614
114,1,0.205941,0.285131,0.176993
115,1,0.210200,0.397321,0.206200
116,1,0.204212,0.149338,0.292829
117,1,0.210222,0.585372,0.210718
118,1,0.210697,0.426640,0.336275
119,1,0.208805,0.321414,0.203387
120,1,0.191164,0.359378,0.162634
121,1,0.192960,0.361046,0.311118
122,1,0.193342,0.477010,0.156188
123,1,0.206568,0.203138,0.220240
124,1,0.202302,0.341943,0.189685
125,1,0.214337,0.335715,0.269240
126,1,0.201656,0.136496,0.180201
127,1,0.200875,0.144736,0.288612
128,1,0.198433,0.178133,0.269078
129,1,0.205457,0.356695,0.157238
130,1,0.198316,0.234841,0.161572
131,1,0.185669,0.215936,0.186791
132,1,0.213512,0.371103,0.204586
133,1,0.200741,0.428811,0.182721
134,1,0.197349,0.183705,0.206565
135,1,0.210739,0.221651,0.218278
136,1,0.200832,0.268711,0.160576
137,1,0.218217,0.266174,0.185515
138,1,0.200159,0.330630,0.116740
139,1,0.186906,0.176459,0.200801
140,1,0.186828,0.284197,0.121291
141,1,0.196773,0.056262,0.247055
142,1,0.194446,0.474169,0.214714
143,1,0.184490,0.459257,0.115375
144,1,0.219294,0.238300,0.355407
145,1,0.198574,0.192425,0.147022
146,1,0.209156,0.341527,0.142676
