iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.207392,1.609968,0.248350
2,1,0.231763,1.674064,0.047610
3,1,0.226123,2.136445,0.195092
4,1,0.218341,1.254236,0.195195
5,1,0.224976,1.870310,0.189900
6,1,0.227102,1.837249,0.159734
7,1,0.219169,1.841301,0.096961
8,1,0.215634,1.626733,0.193435
9,1,0.227045,1.590926,0.191788
10,1,0.223216,1.975866,0.124538
11,1,0.210824,1.681543,0.108359
12,1,0.212233,1.438591,0.217067
13,1,0.230486,1.827643,0.141833
14,1,0.215939,1.609771,0.211515
15,1,0.215714,2.181203,0.103863
16,1,0.219903,2.170675,0.077297
17,1,0.202397,1.283835,0.144227
18,1,0.196938,1.467105,0.140594
19,1,0.196537,1.537474,0.174353
20,1,0.230690,1.554164,0.213449
21,1,0.218489,1.245792,0.132792
22,1,0.221409,1.875240,0.272285
23,1,0.240954,1.763184,0.178365
24,1,0.215559,1.511640,0.158483
25,1,0.217427,1.507329,0.251522
26,1,0.195336,1.352735,0.130996
27,1,0.206515,1.838401,0.186096
28,1,0.223060,1.395663,0.167487
29,1,0.194771,1.466669,0.102998
30,1,0.204518,1.777982,0.055095
31,1,0.206517,1.556322,0.069354
32,1,0.209344,1.674114,0.211659
33,1,0.203909,1.304219,0.077400
34,1,0.202218,1.533345,0.135285
35,1,0.211531,1.285152,0.129160
36,1,0.215599,1.674281,0.129734
37,1,0.201899,1.163147,0.095037
38,1,0.218546,1.358306,0.137813
39,1,0.217522,1.284267,0.148409
40,1,0.197882,1.530138,0.107076
41,1,0.213881,1.318304,0.340704
42,1,0.199224,1.692498,0.175246
43,1,0.196600,1.253245,0.189805
44,1,0.207437,1.149707,0.155809
45,1,0.205273,1.198910,0.114516
46,1,0.195027,1.251554,0.179512
47,1,0.191396,1.178022,0.162344
48,1,0.191035,1.339982,0.103361
49,1,0.188941,1.200034,0.160248
50,1,0.201437,1.196271,0.035906
51,1,0.186101,1.065360,0.166972
52,1,0.183678,1.045085,0.061611
53,1,0.206975,0.995058,0.140290
54,1,0.186824,1.176018,0.101045
55,1,0.198009,1.085781,0.138459
56,1,0.187211,1.133457,0.186400
57,1,0.196473,0.956424,0.153789
58,1,0.189763,1.236032,0.185948
59,1,0.186497,1.416144,0.187252
60,1,0.178454,0.817542,0.071794
61,1,0.206047,1.079620,0.092355
62,1,0.185851,1.361386,0.127634
63,1,0.193036,1.324821,0.167239
64,1,0.180457,0.935321,0.106388
65,1,0.186808,1.335983,0.089565
66,1,0.187364,0.977209,0.061160
67,1,0.184437,1.073773,0.080988
68,1,0.180365,0.989906,0.098038
69,1,0.194518,0.946747,0.150715
70,1,0.192893,1.142474,0.219357
71,1,0.190611,1.001989,0.134498
72,1,0.189264,1.048654,0.095080
73,1,0.206065,0.750731,0.218636
74,1,0.200149,0.878527,0.073751
75,1,0.178831,0.781853,0.210847
76,1,0.183989,0.631650,0.138553
77,1,0.205458,0.848114,0.147964
78,1,0.221742,0.912394,0.132622
79,1,0.190115,0.728813,0.088362
80,1,0.175386,1.013904,0.062820
81,1,0.185464,0.834426,0.075327
82,1,0.191787,1.226865,0.071217
83,1,0.184088,0.725024,0.252096
84,1,0.179947,0.886420,0.131347
85,1,0.184992,0.677827,0.056724
86,1,0.180276,0.913616,0.088565
87,1,0.194613,0.788428,0.071272
88,1,0.174277,0.736117,0.122032
89,1,0.200825,0.480561,0.128536
90,1,0.192279,0.804271,0.118118
91,1,0.203510,0.651946,0.061093
92,1,0.191911,0.593921,0.099588
93,1,0.191516,0.521579,0.078077
94,1,0.178064,0.628345,0.191299
95,1,0.187636,0.957410,0.076481
96,1,0.187544,0.850098,0.180361
97,1,0.184681,0.481433,0.179135
98,1,0.186719,0.641189,0.118323
99,1,0.179858,0.472907,0.181398
100,1,0.186284,0.228326,0.185165
101,1,0.192637,0.580528,0.083603
102,1,0.187839,0.742701,0.079583
103,1,0.221597,0.959311,0.037576
104,1,0.189205,0.762217,0.084542
105,1,0.181223,0.646474,0.080060
106,1,0.173807,0.378162,0.129871
107,1,0.194865,0.566517,0.111096
108,1,0.188114,0.702054,0.091540
109,1,0.198043,0.517907,0.112963
110,1,0.193473,0.697192,0.058498
