epoch,composite_val,mpjpe_body_val,mpjpe_pelvis_val,mpjpe_rel_val,mpjpe_hand_val,mpjpe_abs_val
5,470.9375,197.2231,1026.6607,431.2225,475.9096,1154.0394
10,389.4904,193.0965,788.2294,429.7418,477.2613,947.1877
15,374.9298,189.8792,750.6386,428.7218,477.6994,916.4920
20,365.3770,189.0484,723.3775,429.0543,478.4812,894.7118
